Otu	HL1CKP1	HL1CKP2	HL1CKP3	HL1CKU1	HL1CKU2	HL1CKU3	HL1SP1	HL1SP2	HL1SP3	HL1SU1	HL1SU2	HL1SU3	HL2CKP1	HL2CKP2	HL2CKP3	HL2CKU1	HL2CKU2	HL2CKU3	HL2SP1	HL2SP2	HL2SP3	HL2SU1	HL2SU2	HL2SU3	HL3CKP1	HL3CKP2	HL3CKP3	HL3CKU1	HL3CKU2	HL3CKU3	HL3SP1	HL3SP2	HL3SP3	HL3SU1	HL3SU2	HL3SU3	SY1CKP1	SY1CKP2	SY1CKP3	SY1CKU1	SY1CKU2	SY1CKU3	SY1SP1	SY1SP2	SY1SP3	SY1SU1	SY1SU2	SY1SU3	SY2CKP1	SY2CKP2	SY2CKP3	SY2CKU1	SY2CKU2	SY2CKU3	SY2SP1	SY2SP2	SY2SP3	SY2SU1	SY2SU2	SY2SU3	SY3CKP1	SY3CKP2	SY3CKP3	SY3CKU1	SY3CKU2	SY3CKU3	SY3SP1	SY3SP2	SY3SP3	SY3SU1	SY3SU2	SY3SU3
Otu8778	 0	 0	10	 7	 0	 0	 0	 0	 3	 4	 0	 0	 0	 2	 0	 2	 0	 0	 0	 1	 0	 2	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 2	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8779	 0	 2	 2	10	 0	 2	 0	 3	 0	16	 0	 3	 1	 6	 0	 6	 0	 2	 1	 7	 0	 3	 1	 0	 0	 2	 0	 1	 0	 0	 0	 0	 1	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu878	37	17	62	 0	 0	 0	34	 8	75	 0	 0	 0	83	12	 3	 3	 5	 1	43	14	 5	 1	 2	 0	47	 2	18	 0	 0	 1	19	 1	11	 0	 2	 0	 2	 4	 0	 0	 8	 4	 6	 2	 2	 0	 9	 1	 0	 2	 4	 1	 0	 1	 0	 3	 2	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0
Otu8780	0	0	0	4	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8781	 1	 1	 1	23	 0	 2	 1	 1	 0	 6	 0	 5	 0	 2	 0	 2	 2	12	 1	 1	 0	 3	 0	 4	 0	 0	 0	 0	 6	 2	 2	 0	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 1	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8782	 6	 8	 4	 8	 0	 1	 1	 5	 1	13	 2	 0	 8	 6	 0	 5	 1	 2	 7	 2	 0	 5	 2	 3	 0	 1	 4	 1	 3	 0	 4	 0	 4	 2	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8783	0	0	0	3	0	0	0	1	0	4	0	0	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8784	0	2	2	2	0	0	0	1	9	5	0	0	2	2	1	1	1	5	0	2	0	4	2	1	3	0	4	4	1	0	2	0	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	1	0	1	0	0	0	2	1	0	0	0	0	1	0
Otu8785	0	5	0	3	0	0	0	6	0	3	0	0	6	1	0	0	1	0	3	3	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Otu8786	0	3	0	1	0	0	2	0	5	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8787	0	0	0	2	0	2	0	0	0	1	0	7	0	0	0	0	1	7	0	0	0	1	4	8	0	0	0	0	6	5	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8788	0	2	7	3	0	0	0	5	6	2	0	0	7	5	0	1	0	1	1	3	0	0	0	1	5	1	1	0	0	0	3	0	1	1	0	0	0	3	3	2	0	0	0	3	3	0	0	1	3	4	4	0	1	1	0	2	2	0	0	0	0	3	0	0	0	0	1	1	2	0	0	0
Otu8789	0	2	0	5	0	0	1	0	0	7	0	0	2	7	0	3	0	0	1	2	0	2	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu879	 28	147	149	 95	  3	  0	 24	 86	 89	 77	  1	  0	 62	164	 12	 72	  6	  3	 57	111	 12	 37	  5	  0	 52	 19	 49	 18	  5	  0	 24	  6	 53	 28	  2	  2	  2	  2	  1	  0	  6	  0	  1	  5	  2	  1	  4	  0	  1	  2	  3	  3	  0	  7	  2	  0	  1	  1	  0	  0	  2	  1	  1	  0	  1	  3	  0	  0	  3	  0	  2	  0
Otu8790	 0	10	13	 3	 0	 0	 0	 6	 9	17	 1	 0	 5	16	 1	 6	 0	 0	 7	 4	 2	 5	 0	 0	 3	 1	 0	 2	 0	 0	 1	 0	 5	 0	 0	 0	 1	 2	 5	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 3	 1	 0	 2	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 1	 2	 0	 1	 0
Otu8791	 0	 3	 5	57	 0	 1	20	22	65	81	 1	 0	 2	 1	 0	54	 3	 3	 8	10	 6	16	 3	 1	 1	 3	 1	15	 1	 4	 8	 0	15	 6	 1	 2	 0	 0	 2	 2	47	 9	 1	 4	21	 1	41	 6	 0	 1	 2	 3	80	 4	 1	 3	 4	 5	23	 6	 0	 0	 0	 0	15	 0	 0	 1	 5	 2	11	 0
Otu8792	 0	 0	 0	10	 0	 1	 0	 0	 0	14	 1	 0	 0	 0	 0	 3	 1	 0	 0	 0	 0	 2	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 1	 0
Otu8793	 0	 5	 0	 9	 0	 0	 0	 2	 1	 4	 0	 0	 0	 8	 0	 2	 0	 0	 0	15	 0	 1	 0	 0	 0	 0	 1	 1	 3	 0	 0	 0	 1	 1	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8794	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	0	3	1	0	0	0	0	3	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8795	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	2	0	0	0	0	0	4	2	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Otu8796	1	0	0	3	0	1	0	2	0	1	0	0	0	3	0	1	0	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8797	 0	 0	 0	 0	 0	 6	 0	 0	 0	 0	 0	 3	 0	 0	 0	 0	 0	11	 0	 0	 0	 0	 0	 9	 0	 0	 1	 0	 0	 5	 0	 0	 0	 0	 0	 3	 1	 0	 1	 2	 0	 0	 1	 0	 0	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8798	 0	 1	 0	 1	 0	 6	 0	 0	 0	 0	 0	 2	 0	 1	 0	 1	 0	18	 0	 1	 0	 0	 1	12	 0	 0	 0	 1	 0	10	 0	 0	 0	 1	 1	 3	 0	 0	 0	 2	 0	 0	 0	 0	 0	 5	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8799	 0	 0	 0	 0	 0	 5	 0	 0	 0	 0	 0	13	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu88	   4	  19	  16	 709	  60	  30	  18	 194	  50	3640	 244	 472	  13	  24	   1	 717	  93	  85	  37	  42	   6	 781	 335	 746	   8	   3	  13	 152	 198	  30	  20	   4	  48	 443	 328	 139	 484	  47	  39	  12	   8	  42	 402	  63	  73	  22	  57	 333	 398	  55	  27	   4	   8	  51	 272	  88	  52	  46	  44	 114	 147	  34	   2	   3	   4	  12	 131	  45	  19	  19	  25	  74
Otu880	19	33	56	21	 2	 2	13	32	36	15	 0	 0	88	59	 8	23	 0	 2	35	33	 9	10	 1	 1	53	 3	33	 4	 1	 0	27	 2	21	 7	 0	 2	 7	 8	 0	 3	19	 4	 1	 1	 1	 1	 7	 1	 0	 8	 0	 6	26	 8	 1	 2	 0	 2	 3	 0	 1	 7	 0	 0	 4	 2	 0	 2	 3	 0	 3	 1
Otu8800	0	0	0	2	0	6	0	0	0	1	0	4	0	0	0	0	0	6	0	0	0	0	1	2	0	0	0	0	2	4	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8801	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8802	0	4	0	1	0	4	0	0	0	2	0	0	1	1	0	1	0	3	0	1	0	0	1	3	0	0	0	2	2	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8803	 0	 4	 0	18	 3	 5	 0	 4	 0	32	 0	14	 1	 3	 0	11	 1	16	 0	 2	 0	 9	 0	11	 0	 0	 0	 1	 2	 1	 0	 0	 0	 7	 1	 8	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu8804	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8806	2	2	6	0	0	0	2	0	3	0	0	0	2	1	0	4	0	0	3	1	1	0	0	0	8	1	0	0	0	0	4	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	1	0	0	0	1	0	0	1	1	0	0	0	0	2	0
Otu8807	 1	 0	 0	 0	 0	 0	12	16	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8808	4	2	0	0	0	0	3	1	3	0	0	0	3	2	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu881	 26	101	143	 16	  1	  0	 49	103	116	 24	  0	  0	 79	 78	 16	 19	  1	  1	 90	 85	 26	  5	  1	  3	 44	  7	 42	  4	  0	  0	 38	  4	 88	  1	  0	  0	  0	  7	  1	  0	  4	  3	  2	  3	  3	  0	  2	  2	  1	  0	  0	  0	  5	  3	  1	  5	  1	  0	  5	  1	  3	  0	  1	  0	  1	  2	  1	  3	  0	  0	  4	  0
Otu8810	 0	 4	 2	 8	 1	 0	 1	 2	 1	15	 0	 1	 0	 7	 0	12	 0	 4	 0	 8	 0	 6	 2	 5	 0	 0	 0	 1	 1	 0	 0	 0	 2	 7	 2	 1	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8811	 0	 1	 0	23	 0	 3	 0	 4	 0	32	 0	 2	 2	 7	 0	24	 1	 8	 1	 3	 0	 4	 1	 5	 0	 0	 1	 4	 2	 2	 0	 0	 0	 3	 2	 5	 0	 1	 1	 3	 3	 2	 1	 0	 1	12	 1	 9	 1	15	 1	 1	 1	 1	 3	 3	 2	 6	 4	 1	 1	 4	 0	 0	 3	 1	 0	 2	 0	 0	 5	 0
Otu8812	0	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	7	0	0	0	2	0	0	0	0	2	1	0	9	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Otu8813	2	0	3	2	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8814	 2	30	12	 3	 1	 0	 8	27	16	 6	 0	 0	11	37	 4	 7	 0	 0	 7	44	 0	 3	 0	 0	10	 2	 4	 0	 0	 0	 1	 0	 6	 2	 0	 0	 0	 3	 0	 0	 1	 0	 0	 3	 5	 0	 0	 1	 0	 1	 0	 0	 2	 2	 0	 2	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 2	 3	 0	 0	 0	 0
Otu8815	 3	12	11	11	 0	 6	 6	18	13	31	 1	 4	12	 9	 2	10	 1	20	 4	14	 1	 7	 0	 8	 1	 0	 6	 2	 5	 3	 4	 0	10	 3	 2	 7	 1	 2	 1	 1	 0	 0	 0	 3	 1	 1	 0	 0	 0	 2	 0	 0	 0	 5	 0	 1	 0	 1	 0	 0	 1	 1	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0
Otu8816	 0	 2	 1	 6	 0	13	 0	 0	 0	 9	 2	23	 0	 3	 0	 3	 3	34	 0	 2	 0	 0	 2	28	 0	 0	 0	 1	12	12	 2	 0	 0	 2	 3	16	 1	 0	 0	 0	 3	 0	 0	 0	 0	 0	 1	 4	 0	 0	 0	 0	 7	 3	 0	 0	 0	 1	 1	 3	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 3
Otu8817	0	1	0	0	0	0	0	2	0	1	1	0	0	0	0	5	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
Otu8818	0	7	1	0	0	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
Otu8819	 0	 7	15	 0	 0	 0	 9	70	15	 0	 0	 0	10	10	 3	 0	 1	 0	31	23	 2	 0	 0	 0	 3	 1	 5	 0	 0	 0	 6	 1	12	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 2	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu882	  0	  2	  0	  1	  0	  0	  0	  1	  0	  1	  0	  0	  2	  1	  0	  1	  0	  1	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  0	  1	  0	  1	 30	 10	119	  0	  0	  0	  7	  3	 24	  0	  0	  1	 33	 15	155	  0	  1	  2	 12	  1	 12	  1	  0	  1	  0	  5	 59	  0	  0	  0	  0	  1	 23
Otu8822	0	0	0	5	0	1	0	2	0	4	1	0	0	2	0	0	0	0	0	1	0	0	2	1	0	0	0	0	4	0	0	0	0	0	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
Otu8823	0	1	1	1	0	1	1	9	2	2	0	0	6	0	0	1	2	0	0	1	1	0	0	0	0	0	1	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8824	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8825	 1	16	 5	 6	 0	 0	 1	16	 1	 7	 0	 1	 2	11	 0	13	 0	 0	15	13	 2	 6	 0	 0	 4	 0	 1	 1	 0	 0	 0	 0	 2	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0
Otu8826	 0	 1	 1	 4	 0	 0	 0	 4	 0	10	 0	 0	 0	 2	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 2	 0	 0	 0	 0
Otu8827	0	0	1	2	0	0	0	1	1	1	0	0	2	1	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8828	0	0	4	0	0	1	0	1	2	0	0	0	5	0	0	1	0	0	1	1	0	2	0	0	1	0	0	1	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8829	0	3	1	1	0	0	1	1	3	2	0	0	0	3	0	3	0	0	2	0	1	1	0	0	0	0	1	1	0	2	0	0	3	0	0	0	0	1	0	1	9	1	0	0	0	0	3	0	0	0	0	0	9	1	0	0	0	0	4	0	0	0	0	0	3	3	0	0	0	0	2	0
Otu883	  0	  2	  4	  2	  1	  0	  3	  2	  3	  7	  0	  2	  3	  2	  0	  2	  0	  2	  1	  0	  0	  2	  0	  1	  3	  0	  1	  0	  0	  1	  3	  1	  2	  0	  0	  2	  0	  1	  2	297	 15	  7	  1	  1	  0	 68	  6	  2	  0	  1	  2	304	 17	  9	  3	  3	  2	 94	  4	  1	  0	  0	  0	 10	  4	  2	  0	  3	  2	 11	  7	  0
Otu8830	0	1	2	1	0	0	1	2	2	3	0	0	3	2	0	6	0	0	1	2	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8831	 7	19	31	23	 1	 2	13	10	35	41	 2	 1	20	12	 2	20	 2	 2	16	 2	 5	25	 0	 6	 8	 1	14	13	 3	 0	10	 3	18	14	 4	 3	 8	 8	11	 1	 4	10	 4	 6	 4	 1	 3	 8	 4	15	 8	 4	 8	 2	 2	11	 8	 2	 3	 5	 3	 8	 3	 1	 3	 2	 3	11	10	 0	 3	 5
Otu8832	2	1	3	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	4	1	0	0	0	3	0	0	0	0	0	0	8	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
Otu8834	 0	 0	 1	 0	 0	 0	 1	 2	 1	 0	 0	 1	 1	 1	 0	 2	 0	 7	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 1	 1	 0	 0	 0	 1	 2	 3	 0	 0	 5	 0	 0	 0	 0	 0	 4	 0	 4	 3	 0	 0	38	12	 0	 0	 0	 0	 8	 0	 1	 1	 0	 1	 3	 9	 8	 3	 0	 0	 2
Otu8835	0	0	0	2	0	0	0	0	0	7	0	0	0	0	0	2	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8836	 0	 0	 0	 1	 0	 0	 0	 0	 0	 3	 0	 5	 0	 0	 0	 3	 1	 3	 0	 1	 0	 3	 0	16	 0	 0	 0	 1	 1	 3	 0	 0	 0	 1	 1	 7	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8837	2	4	1	5	0	0	0	1	1	6	0	0	3	1	0	7	2	0	1	1	0	8	0	0	0	0	0	0	3	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Otu8839	0	0	0	2	0	0	0	0	0	2	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
Otu884	  9	 41	 31	  7	  0	  0	 11	 18	 19	  6	  0	  0	 33	 29	  1	  2	  0	  1	 22	 23	  2	  0	  0	  0	 35	  1	 16	  0	  1	  0	 11	  3	 11	  2	  1	  1	 94	 65	 98	  1	  2	  3	 21	 17	 27	  1	  5	  0	 70	 70	121	  1	  4	  3	 27	 41	 48	  2	  0	  2	 35	 36	 33	  0	  0	  1	 18	 22	 30	  0	  0	  0
Otu8840	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8841	 2	 0	10	 0	 0	 0	 2	 2	 3	 0	 0	 0	 6	 4	 0	 0	 0	 0	 7	 0	 2	 0	 0	 1	 7	 0	 3	 0	 0	 0	 1	 0	 2	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8842	 2	 2	 3	 0	 0	 0	 4	 0	 1	 1	 0	 0	16	 5	 0	 0	 0	 0	10	 2	 0	 0	 0	 0	 9	 0	 0	 0	 0	 0	 8	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 1	 1	 0	 0	 0	 0	 0	 1	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 2	 0
Otu8843	 5	 0	 0	 0	 0	 0	 2	 0	 2	 0	 0	 0	13	 1	 1	 0	 0	 0	 3	 1	 1	 0	 0	 0	 2	 0	 1	 0	 0	 0	 3	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 1	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0	 0
Otu8844	2	0	0	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8845	0	0	0	0	0	0	2	0	1	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8846	4	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	7	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otu8847	 1	22	 8	49	 0	 5	 1	 5	 6	43	 0	 6	 6	24	 1	38	 4	25	 5	 9	 3	22	 6	15	 6	 2	 4	 7	10	 6	 4	 0	 4	10	 6	 7	 1	 1	 6	 2	 4	 7	 2	 1	 3	 1	 2	 5	 1	 8	 6	 6	 2	 9	 3	 2	 4	 1	 1	 1	 1	 2	 5	 1	 0	 8	 1	 2	 0	 1	 0	 0
